Sentiment,Topic,TweetText,TweetId,TweetDate
negative,southwestair,@SouthwestAir flight 1614 FLL to ATL. My wife traveling with infant. Line to check baggage 200 people long due to your computer system crash,5.70E+17,2/24/2015 8:21
positive,southwestair,@SouthwestAir Thanks! Sent a DM to you. Let me know if oyu need any additional information.,5.70E+17,2/24/2015 8:17
negative,southwestair,"@SouthwestAir Hey, friends. When I phone the A-list number your IVR hangs up on me. Multiple times. Not sure how to proceed?",5.70E+17,2/24/2015 8:16
positive,southwestair,"@SouthwestAir strives to be 'Customer Centric' in everything they do - communications, advertising, customer journey, etc. #ANAmarketers",5.70E+17,2/24/2015 8:13
negative,southwestair,"@SouthwestAir LA always has traffic, but this is INSANE. I can't be the only one with this issue on flight 1625",5.70E+17,2/24/2015 8:05
negative,southwestair,@SouthwestAir INSANE traffic in LA. Trying to call you all to re schedule flight but been on phone for 20 minutes and nothing.,5.70E+17,2/24/2015 8:05
neutral,southwestair,@SouthwestAir Airline trouble &amp; not getting satisfactory customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,5.70E+17,2/24/2015 8:03
neutral,southwestair,@SouthwestAir hey southwest! Help me find a flight from Nashville - Washington DC or Raleigh for under $150 on March 15 please!,5.70E+17,2/24/2015 8:02
negative,southwestair,"@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?",5.70E+17,2/24/2015 8:01
negative,southwestair,@SouthwestAir Adding RR number to a @Marriott stay is too hard. Won't take RR number at checkin/out and Marriott phone CS not helpful.,5.70E+17,2/24/2015 7:56
negative,southwestair,@SouthwestAir NOR @SpiritAirlines fly to Toronto?!?!? You're killing me smalls.......,5.70E+17,2/24/2015 7:55
neutral,southwestair,@SouthwestAir Thank you!,5.70E+17,2/24/2015 7:55
neutral,southwestair,@SouthwestAir traditionally used sledge hammer - low $ taking share from driving | now scalpel approach through data science  #ANAmarketers,5.70E+17,2/24/2015 7:53
positive,southwestair,@SouthwestAir Customer Centricity is knowing people #ANAMarketers,5.70E+17,2/24/2015 7:52
negative,southwestair,"@SouthwestAir I have used you guys for most my travels, but this last experience I will never use southwest again! #worstcustomerservice",5.70E+17,2/24/2015 7:47
neutral,southwestair,@SouthwestAir is America's largest airline by passengers carried! Wonder if this is b/c they have a 'Customer Service Bible' #ANAmarketers,5.70E+17,2/24/2015 7:45
negative,southwestair,"@SouthwestAir: #VIPLiveintheVieyard - first time we tried to redeem pts for *anything*, it really did not go well. #disappointed",5.70E+17,2/24/2015 7:45
positive,southwestair,@SouthwestAir ok thank you  i hope  so too,5.70E+17,2/24/2015 7:39
negative,southwestair,@SouthwestAir Is there a way to receive a refund on a trip that was Cancelled Flight online instead of calling? Your phone lines are super busy.,5.70E+17,2/24/2015 7:38
positive,southwestair,"@SouthwestAir @intuit @jhamilton2007 4 moms, 4 careers, 1 day trip to LA. #intuitlife #leanin http://t.co/2qJbCv5jzq"" #southwestairlines",5.70E+17,2/24/2015 7:36
neutral,southwestair,@SouthwestAir is there a resource to check delays/Cancelled Flightlations out of Love Field? Flying out tomorrow am and stressed about weather! ❄️,5.70E+17,2/24/2015 7:35
negative,southwestair,"@SouthwestAir Switching planes due to mechanical problems.  How does reboarding work? Was A49, now at end of long line.  Stuck in middle?",5.70E+17,2/24/2015 7:34
negative,southwestair,"@SouthwestAir Why, when I booked via phone after calling the A List preferred #, didn't my KTA get added to the ticket??? Must I use web?",5.70E+17,2/24/2015 7:32
negative,southwestair,"@SouthwestAir: Tried for VIP Live in The Vineyard but yr site went down, by the time I got in 2 redeem pts those packages gone.",5.70E+17,2/24/2015 7:23
neutral,southwestair,@SouthwestAir An Oscar-worthy entrance into LA. http://t.co/10tmtHVFDC,5.70E+17,2/24/2015 7:18
positive,southwestair,"@SouthwestAir is the best airline hands down. Amazing customer service, bags free and affordable flights. #happycamper",5.70E+17,2/24/2015 7:07
positive,southwestair,@SouthwestAir thanks to Ella-Mae at LAS counter for going above and beyond to help us get back to ABQ after our flight was Cancelled Flightled!,5.70E+17,2/24/2015 7:04
neutral,southwestair,@SouthwestAir @PHLAirport Will Flight 2155 that arrives at E11 be a penguin plane?,5.70E+17,2/24/2015 6:57
positive,southwestair,@SouthwestAir Thank you for taking good care of people with ALS! http://t.co/m1yyWAFkFI @KevinSwan_ @ALSTDI @A_Life_Story_,5.70E+17,2/24/2015 6:31
positive,southwestair,@SouthwestAir has the smoooothest flight attendants. #SouthwestSmoothie http://t.co/Vr9k180LaI,5.70E+17,2/24/2015 6:28
negative,southwestair,@SouthwestAir why was Southwest only airline to Cancelled Flight all flights from Charleston? Was 7:50pm flight Cancelled Flightation really weather reLate Flightd?,5.70E+17,2/24/2015 6:24
neutral,southwestair,@SouthwestAir #stepup #makeitright re you best? Or just money hungry? #wewillsee,5.70E+17,2/24/2015 6:24
negative,southwestair,"@SouthwestAir Thanks for the text, but not exactly timely 8). Data throughout issues today maybe? http://t.co/aaU9MKA6Zy",5.70E+17,2/24/2015 6:20
negative,southwestair,@SouthwestAir I called the 800 # and the rep there was pleasant but less than helpful! Told me I was SOL. Train them for consistent #CX!,5.70E+17,2/24/2015 6:12
negative,southwestair,@SouthwestAir 25 year customer but I am 6 3 and those lost 2 or 3 inches really hurt  every time the person in front shifts he raps my knees,5.70E+17,2/24/2015 6:11
neutral,southwestair,"@SouthwestAir- ...was only less than 3500pts, but it helped. Had PartnerRewards incoming, but not fast enough to keep pts from expiring.",5.70E+17,2/24/2015 6:04
neutral,southwestair,"@SouthwestAir- Wife's RR pts expired a few days ago, were planning on Flight Booking Problems trip today. Anything you can do for us? On a tight budget...",5.70E+17,2/24/2015 6:04
negative,southwestair,@SouthwestAir would be great if I atleast was next to my husband who is flying in the same reservation,5.70E+17,2/24/2015 5:58
negative,southwestair,@SouthwestAir why is customer relations still not open....in Texas?!,5.70E+17,2/24/2015 5:57
positive,southwestair,@SouthwestAir Thank you for the tip!,5.70E+17,2/24/2015 5:56
negative,southwestair,@SouthwestAir   I hate evolved seating. knees in the seat pocket http://t.co/forNpF69Ky,5.70E+17,2/24/2015 5:50
positive,southwestair,@SouthwestAir Thanks to your team for dealing with Flight 1700 to Houston.,5.70E+17,2/24/2015 5:45
positive,southwestair,"@SouthwestAir bumped me to preboard on both flights (because I'm fat?) Whatever the reason, thanks!",5.70E+17,2/24/2015 5:43
negative,southwestair,"@SouthwestAir I ""heart"" Southwest but those commercials aimed to satisfy a nano-smattering of travelers to few destinations.",5.70E+17,2/24/2015 5:36
neutral,southwestair,@SouthwestAir I urgently need two receipts sent but CS is closed. Can you help?,5.70E+17,2/24/2015 5:35
neutral,southwestair,@SouthwestAir sent,5.70E+17,2/24/2015 5:33
negative,southwestair,@SouthwestAir Any ETD for SWA1004 from PHL? Appears delayed but no info available at gate.,5.70E+17,2/24/2015 5:33
negative,southwestair,@SouthwestAir can you tell me why you Cancelled Flightled the flight vs delay,5.70E+17,2/24/2015 5:27
negative,southwestair,@SouthwestAir my bday was yesterday and my girl gave birth to my first born and I couldn't get a courtesy flight change from Lynn... THANKS!,5.70E+17,2/24/2015 5:23
neutral,southwestair,^CB how do you know? @SouthwestAir,5.70E+17,2/24/2015 5:20
negative,southwestair,"@SouthwestAir no need, I know the status, you Cancelled Flightled instead of delaying the flight.",5.70E+17,2/24/2015 5:20
negative,southwestair,@SouthwestAir weather where? And at what time Cancelled Flighted? No I can't because meeting was today.,5.70E+17,2/24/2015 5:15
neutral,southwestair,@SouthwestAir the flight isn't that empty.... Is this rude or not? http://t.co/4RL0p5JChB,5.70E+17,2/24/2015 5:15
positive,southwestair,@SouthwestAir - We left iPad in a seat pocket.  Filed lost item report. Received it exactly 1 week Late Flightr.  Is that a record?  #unbelievable,5.70E+17,2/24/2015 5:13
negative,southwestair,@SouthwestAir when and why was flight 4471 from MSP Cancelled Flighted this AM?,5.70E+17,2/24/2015 5:07
negative,southwestair,@SouthwestAir I luv y'all but please stop overheating your planes. Second flight in a row that feels like a sauna.,5.70E+17,2/24/2015 5:04
neutral,southwestair,@SouthwestAir I was not the one traveling. I was asking for my sister who was waiting on my nephew in Midland...flight eventually landed,5.70E+17,2/24/2015 5:00
positive,southwestair,@SouthwestAir can anyone help me upgrade to buisness select !? Cant seem to get hail of the right area at all .. I know you guys are good,5.70E+17,2/24/2015 4:55
negative,southwestair,@SouthwestAir i have asked Lindsey to call me instead of DM like a schoolgirl but so far no call   Getting tired of typing little notes,5.70E+17,2/24/2015 4:55
negative,southwestair,@SouthwestAir give us some more clever advertising about #bagsflyfree is that because #badpolicy allows you to #cheatcustomers,5.70E+17,2/24/2015 4:54
negative,southwestair,@SouthwestAir it's just the principle - it's hard to get mugged &amp; not be upset you took my money &amp; didn't give me anything #wrongiswrong,5.70E+17,2/24/2015 4:50
negative,southwestair,@SouthwestAir customer service you shouldn't use those words wasted my time and took my money #BadBussiness #Theft http://t.co/63zaQ2lt8f,5.70E+17,2/24/2015 4:49
negative,southwestair,@SouthwestAir three hour flight to Orlando and no wifi? Uncool. #firstworldproblems,5.70E+17,2/24/2015 4:49
positive,southwestair,"@SouthwestAir loving the new planes and the lighting, only wish windows were larger. http://t.co/h44uJ63CJG",5.70E+17,2/24/2015 4:35
negative,southwestair,@SouthwestAir I would like to ask that his bags be picked up at PIT &amp; taken to his hotel by the airport. Will someone contact me,5.70E+17,2/24/2015 4:33
negative,southwestair,"@SouthwestAir customer service at FLL, BWI,and PIT have been terrible.no one knows where his bags are.his is on a job with no clothes &amp; gear",5.70E+17,2/24/2015 4:29
negative,southwestair,"@SouthwestAir After multiple attempts, I was finally able to submit them Late Flight last night.",5.70E+17,2/24/2015 4:26
negative,southwestair,"@SouthwestAir up at 4AM and arrive to find it already Cancelled Flighted. No options so miss my meeting. You might ""know"" but don't show it.",5.70E+17,2/24/2015 4:17
neutral,southwestair,@SouthwestAir it's a new day and a new chance for you to do the right thing it's never too Late Flight to be honest.,5.70E+17,2/24/2015 4:17
negative,southwestair,@SouthwestAir darn! I bought it on the wrong device! No way to switch I'm sure?,5.70E+17,2/24/2015 4:02
neutral,southwestair,"@SouthwestAir quick question - i bought wifi for my phone, do I have to buy it again on my tablet? I have 9 hours left on my trip",5.70E+17,2/24/2015 3:54
positive,southwestair,@southwestair cool shot of the moon and one of your fleet http://t.co/kl9BAiMES6,5.70E+17,2/24/2015 3:44
neutral,southwestair,"@SouthwestAir Hello SWA, Who is your POC for partnerships with nonprofit organizations in BWI area?",5.70E+17,2/24/2015 3:27
negative,southwestair,"@SouthwestAir hey remember that time you lost my husbands bags? I do. 

#filmjobnoequipment 
#nowarmclothes",5.70E+17,2/23/2015 22:08
positive,southwestair,@SouthwestAir Looking forward to flying once again with #SWA on Friday! The #LUV airline. #DTW #MDW #TUS,5.70E+17,2/23/2015 21:58
positive,southwestair,@SouthwestAir I love this airline so much! Thanks so much! The service is great! The snacks are amazing! Everything is outstanding thanks!!,5.70E+17,2/23/2015 21:50
negative,southwestair,@SouthwestAir you need to redeem yourself. I lost respect for you tonight #lostbags #filmjobnoequipment,5.70E+17,2/23/2015 21:47
negative,southwestair,@SouthwestAir way to fuck up and lose @c_istudios bags. My husband has no warm clothes and no equipment. #youdidit #notcool,5.70E+17,2/23/2015 21:24
neutral,southwestair,"@SouthwestAir you should have assigned seating, because now my cousin &amp; I probably can't sit together on our flight tomorrow.. Thanks.",5.70E+17,2/23/2015 21:13
